,Unnamed: 0,ID,kingdom,class,family,acceptedNameUsage,infraspecificEpithet,vernacularName,establishmentMeans,CATEGORÍA.DE.CONSERVACIÓN,basisOfRecord,institution,recordedBy,year,month,day,locality,locationRemarks,county,stateProvince,municipality,PRECISIÓN.DATO,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimCoordinateSystem,verbatimSRS,HUSO,occurrenceRemarks,datasetName,dynamicProperties,geodeticDatum,verbatimCoordinates,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedDate,georeferenceProtocol 
2266,2267,2461,Plantae,Magnoliopsida,Asteraceae,Werneria weddellii Phil.,,,Autóctona,Sin clasificación,Publicación,,"Mario Ahumada, Luis Faundez, Miguel Escobar",2010.0,12.0,5.0,"Tacora, Localidad Rural", ,Parinacota,de Arica y Parinacota,General Lagos,GPS,-17.790976,-69.718217,4069,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Ministerio de Agricultura, Servicio Agrícola y Ganadero BIOTA, 2010. (SAG) Región Metropolitana.","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-17.790976, -69.718217",-17.790976,-69.718217,10,0.0000001,2022-11-23T06:06:22.932Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2267,2268,2464,Plantae,Magnoliopsida,Solanaceae,Lycopersicon chilense Dunal,,,Endémica de Chile,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:23.966Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2268,2269,2465,Plantae,Magnoliopsida,Chenopodiaceae,Atriplex imbricata (Moq.) D. Dietr. var. imbricata,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:24.997Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2269,2270,2466,Plantae,Magnoliopsida,Cactaceae,Browningia candelaris (Meyen) Britton & Rose,,,Autóctona,VU,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:26.035Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2270,2271,2467,Plantae,Magnoliopsida,Solanaceae,Exodeconus flavus (I.M. Johnst.) Axelius & D'Arcy,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:27.076Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2271,2272,2468,Plantae,Magnoliopsida,Polygonaceae,Chorizanthe commissuralis J. Remy,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:28.111Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2272,2273,2469,Plantae,Magnoliopsida,Boraginaceae,Cryptantha sp.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:29.145Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2273,2274,2470,Plantae,Magnoliopsida,Chenopodiaceae,Chenopodium ambrosioides L.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:30.230Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2274,2275,2471,Plantae,Liliopsida,Poaceae,Aristida adscensionis L.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:31.294Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2275,2276,2472,Plantae,Magnoliopsida,Euphorbiaceae,Euphorbia amandi Oudejans,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:32.333Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2276,2277,2473,Plantae,Magnoliopsida,Hydrophyllaceae,Phacelia sinuata Phil.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:33.358Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2277,2278,2474,Plantae,Magnoliopsida,Polemoniaceae,Gilia laciniata Ruiz & Pav.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:34.393Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2278,2279,2475,Plantae,Magnoliopsida,Asteraceae,Helogyne apaloidea Nutt.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:35.423Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2279,2280,2476,Plantae,Magnoliopsida,Asteraceae,Ophryosporus pinifolius (Phil.) R.M. King & H. Rob.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:36.455Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2280,2281,2477,Plantae,Magnoliopsida,Solanaceae,Reyesia juniperoides (Werderm.) D'Arcy,,,Endémica de Chile,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:37.512Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2281,2282,2478,Plantae,Magnoliopsida,Asteraceae,Senecio ctenophyllus Phil.,,,Endémica de Chile,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:38.558Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2282,2283,2479,Plantae,Magnoliopsida,Malvaceae,Tarasa operculata (Cav.) Krapov.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:39.600Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2283,2284,2480,Plantae,Magnoliopsida,Aizoaceae,Tetragonia microcarpa Phil.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:40.643Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2284,2285,2481,Plantae,Magnoliopsida,Asteraceae,Trixis cacalioides (Kunth) D. Don,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.463676,-69.806646,2169,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.463676, -69.806646",-18.463676,-69.806646,10,0.0000001,2022-11-23T06:06:41.678Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2285,2286,2482,Plantae,Magnoliopsida,Chenopodiaceae,Atriplex imbricata (Moq.) D. Dietr. var. imbricata,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.461085,-69.79312,2252,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.461085, -69.79312",-18.461085,-69.79312,10,0.0000001,2022-11-23T06:06:42.717Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2286,2287,2483,Plantae,Magnoliopsida,Solanaceae,Lycopersicon chilense Dunal,,,Endémica de Chile,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.461085,-69.79312,2252,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.461085, -69.79312",-18.461085,-69.79312,10,0.0000001,2022-11-23T06:06:43.750Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2287,2288,2484,Plantae,Magnoliopsida,Cactaceae,Browningia candelaris (Meyen) Britton & Rose,,,Autóctona,VU,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.461085,-69.79312,2252,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.461085, -69.79312",-18.461085,-69.79312,10,0.0000001,2022-11-23T06:06:44.781Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2288,2289,2485,Plantae,Magnoliopsida,Solanaceae,Exodeconus flavus (I.M. Johnst.) Axelius & D'Arcy,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.461085,-69.79312,2252,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.461085, -69.79312",-18.461085,-69.79312,10,0.0000001,2022-11-23T06:06:45.817Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2289,2290,2486,Plantae,Magnoliopsida,Boraginaceae,Cryptantha sp.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.461085,-69.79312,2252,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.461085, -69.79312",-18.461085,-69.79312,10,0.0000001,2022-11-23T06:06:46.852Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
2290,2291,2487,Plantae,Magnoliopsida,Chenopodiaceae,Chenopodium ambrosioides L.,,,Autóctona,Sin clasificación,Publicación,,Luis Faundez-Rodrigo Flores-Priscilla Piña,2008.0,11.0,,Quebrada Cardones, ,Arica,de Arica y Parinacota,Arica,GPS,-18.461085,-69.79312,2252,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,"Elaboracion del informe justificatorio de creación del monumento natural quebrada de cardones, Precordillera de Arica Provincia de arica","{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.461085, -69.79312",-18.461085,-69.79312,10,0.0000001,2022-11-23T06:06:47.886Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
